date,Open,HIgh,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE ,Trades
18-7-24,27800,28197,27672.2,27906.8,28080,28061.6,28034.62,30737.75,23026,30733,861588031.25,11880
19-7-24,27852,27998.1,27107.95,28061.6,27264.8,27284.15,27536.09,30737.75,23026,46732,1286816744.25,15675
22-7-24,27207.1,27993,27001,27284.15,27993,27919.8,27703.16,30737.75,23090.2,30476,844281560.5,11949
23-7-24,27801,28395,27605.45,27919.8,27950.05,28162.2,28113.4,30737.75,23090.2,90200,2535829044.1,21172
24-7-24,27971,28099.9,27251.15,28162.2,27441.05,27552,27634.04,30737.75,23090.2,40236,1111883283.6,11912
25-7-24,27499.95,27587.45,27200,27552,27402.35,27484.35,27404.54,30737.75,23090.2,20756,568808532.15,6285
26-7-24,27651,27870,27320.45,27484.35,27670,27566.75,27616.92,30737.75,23090.2,25287,698349035.55,9686
29-7-24,27800,27800,27155,27566.75,27325,27237.9,27383.7,30737.75,23451,75146,2057775443.25,15106
30-7-24,27414.55,27490,26960.1,27237.9,27360,27314.35,27211.84,30737.75,23451,54585,1485358396.2,15911
31-7-24,27360.5,27813.4,27312.3,27314.35,27700,27740.45,27619.01,30737.75,23451,51103,1411414060.3,16220
1-8-24,27825,27899.8,27488.05,27740.45,27820.35,27768.5,27688.99,30737.75,23451,29621,820175671.6,7822
2-8-24,27555.55,27796,27052.6,27768.5,27198,27295.35,27511.97,30737.75,23451,39746,1093490628.85,12412
5-8-24,27000,27049.9,26376.05,27295.35,26700,26834.8,26718.35,30737.75,23451,75142,2007670424.45,26613
6-8-24,26945,27092.6,26010,26834.8,26100,26101.35,26587.53,30737.75,23451,155613,4137365992.9,44670
7-8-24,26100,26694.95,24966,26101.35,25042,25098.6,25538.42,30737.75,23451,325580,8314799216.4,38583
