date,Open,High,Low,PREV_CLOSE,LTP,Close,VWAP,52W_H,52W_L,VOLUME ,VALUE ,Trades
9-11-22,570,580.7,561.2,568.1,563.3,564.5,571.25,585.7,274,10307830,5888340890.15,136414
10-11-22,563,568.4,551.5,564.5,559,558.15,559.86,585.7,274,5700059,3191258129.75,119671
11-11-22,565,566.9,553.85,558.15,556.9,557.55,559.59,585.7,274,5254274,2940246758.65,81781
14-11-22,558.9,586.55,557.55,557.55,581.5,580.3,576.08,586.55,274,9070550,5225322424.3,115879
15-11-22,583.9,593,575.3,580.3,585.45,586.45,586.7,593,274,11897606,6980338228.2,149113
16-11-22,586.5,593.5,568.2,586.45,577.5,577.2,583.12,593.5,274,8557056,4989774898,125256
17-11-22,578,581.3,570.25,577.2,571.3,574.2,575.38,593.5,274,3652873,2101783076.15,55763
18-11-22,574.5,576,563.9,574.2,574.2,574.1,570.47,593.5,274,4114267,2347066879.65,94581
21-11-22,573,573.8,562.7,574.1,563,564.05,566.33,593.5,274,3480076,1970879885.55,41969
22-11-22,564,578.45,560.5,564.05,566.9,565.85,570.1,593.5,274,7405911,4222114450.35,129582
23-11-22,567.8,571,560.2,565.85,561.8,562.9,565.68,593.5,274,2782614,1574058454.2,36415
24-11-22,564.25,565.95,554.55,562.9,559.65,557.85,559.47,593.5,274,3977412,2225250383.7,42391
25-11-22,560.4,567.4,556.55,557.85,564.15,564.65,562.79,593.5,274,4010892,2257279960.4,52333
28-11-22,564,572.5,562.8,564.65,569.7,568.45,567.96,593.5,274,4078114,2316209907.45,43351
29-11-22,569.6,574.4,563.75,568.45,564.15,564.95,569.27,593.5,274,3646853,2076061416.95,47092
30-11-22,565.9,573.95,560.55,564.95,572,570.75,567.92,593.5,274,6139270,3486639104.6,44034
1-12-22,573.5,585,569.5,570.75,581.8,580.95,579.34,593.5,274,8400806,4866919420.35,76811
2-12-22,582.55,584.15,573.4,580.95,577.3,577.95,577.95,593.5,274,7097523,4101986637.1,60543
5-12-22,580.85,582.35,571.8,577.95,572.3,573.35,574.7,593.5,274,5491648,3156068545.7,43829
6-12-22,572.5,585,570.6,573.35,581.5,581,579.88,593.5,274,6009003,3484517659.7,80905
7-12-22,582.9,588.35,575.1,581,581.35,582,582.8,593.5,274,5406859,3151134837.45,57304
8-12-22,583.95,590.8,581.6,582,590.5,587.75,585.45,593.5,274,2897290,1696217634.15,36848
9-12-22,593.9,598,572.25,587.75,581,581,587.78,598,274,7795856,4582274492.7,143880
12-12-22,580,587.3,573.4,581,584.8,585.05,583.48,598,274,4062852,2370595038.85,95641
13-12-22,587,589,583.05,585.05,584,584.55,586.37,598,274,2436178,1428500475.95,46449
14-12-22,585.1,589.5,581.05,584.55,583,582.2,584.83,598,274,1682787,984148082.2,30288
15-12-22,583,584,558.75,582.2,559,561.2,569.44,598,274,5047769,2874390764.85,59905
16-12-22,558,568.6,553.5,561.2,554,556.05,560.26,598,274,4854309,2719669326.35,65199
19-12-22,556.95,566.35,555,556.05,565.85,563.85,560.54,598,274,2341796,1312671012.7,29269
20-12-22,563.9,565,554.1,563.85,561,560.1,559.15,598,274,2314297,1294044444.55,31403
21-12-22,562,564,532.2,560.1,537.75,539.2,546.9,598,274,6698446,3663375090.8,71761
22-12-22,543.5,544.6,525.25,539.2,531.05,532.85,533.87,598,274,7913985,4225005396.5,86604
23-12-22,528.95,531.8,486,532.85,489.8,491.25,510.63,598,274,10542194,5383197132.15,130228
26-12-22,493.95,522.35,489.9,491.25,515,514.15,512.22,598,274,8583591,4396673583.5,103054
27-12-22,520,527.3,509.35,514.15,524.65,523.3,518.21,598,274,5808135,3009831348.95,71239
28-12-22,525,527.5,516.45,523.3,517.8,518.4,522.28,598,274,3959786,2068105187.1,44948
29-12-22,517.2,534.4,504.6,518.4,523,522.75,516.33,598,274,7354986,3797598717.4,83512
30-12-22,525,531.9,522.1,522.75,524,524.1,526.36,598,274,3361557,1769387221.35,44128
2-1-23,526.75,530.9,523,524.1,526.75,526.5,526.91,598,274,2226882,1173357927.95,42353
3-1-23,527.5,533.4,523.05,526.5,532.25,530.95,528.5,598,274,3247177,1716137360.55,47503
4-1-23,532.2,536.75,517.4,530.95,518.35,518.85,526.89,598,274,7145153,3764699397.2,73412
5-1-23,518.95,525.95,513.55,518.85,525,524.75,521.33,598,274,3166328,1650713966.4,48883
6-1-23,525.85,528.45,514.35,524.75,519.6,519.8,522.34,598,274,3454408,1804366707.9,38746
9-1-23,523,527.5,520.65,519.8,524.6,524.75,524.74,598,274,1841059,966073020.2,50728
10-1-23,526.5,526.5,502.7,524.75,513.5,514.45,512.57,598,274,5366443,2750666750.65,63178
11-1-23,515.95,515.95,505.65,514.45,507.65,508.1,509.46,598,274,3308303,1685439916.55,50713
12-1-23,509.9,514.5,507,508.1,511,510.4,511.05,598,274,4129397,2110344448.1,78391
13-1-23,511.4,520.5,511.4,510.4,518.65,518.65,517.19,598,274,4195766,2170022714.75,76171
16-1-23,521,521.6,512.9,518.65,516,517,516.02,598,274,2181662,1125772982.75,44485
17-1-23,517.25,520.5,511.3,517,517.7,517.5,516.48,598,274,2346252,1211781644.8,48103
18-1-23,517.9,522.45,513,517.5,522,520.45,517.89,598,274,2338626,1211152895.35,38223
19-1-23,519,525.4,517.05,520.45,519,519.25,520.77,598,274,2809131,1462924187.8,42830
20-1-23,520,523,515.4,519.25,516.9,517.75,518.33,598,274,2656548,1376975193.8,41278
23-1-23,518,518.7,498.25,517.75,500.7,501.1,505,598,274,4154237,2097881712.05,105539
24-1-23,502.2,508.5,497.95,501.1,498.85,498.95,502.92,598,274,2166537,1089605566.95,46645
25-1-23,497,498,450.7,498.95,464.2,460.2,462.65,598,274,33646469,15566405493.7,483435
27-1-23,457.5,457.5,345.15,460.2,383.5,380.45,392.32,598,274,91035714,35715238536.15,730071
30-1-23,400,427.65,352,380.45,386.7,387.5,389.02,598,274,71717149,27899747350.75,1263000
31-1-23,394,414.65,390.1,387.5,402.9,401.2,403,598,274,40532400,16334493484.05,547256
1-2-23,409.2,412.7,320.5,401.2,335,334.1,354.49,598,274,78282914,27750128679.3,650964
2-2-23,355,367,315.3,334.1,353.5,352.55,345.07,598,274,79579639,27460553103.85,1048975
3-2-23,351.95,380.7,318.5,352.55,372.15,373.6,349.1,598,274,58296804,20351505883.5,720795
6-2-23,371,383.8,358.45,373.6,377,379.75,371.15,598,274,33168803,12310480964.15,519850
7-2-23,384.5,406.7,371.7,379.75,387.15,384.05,386.96,598,274,42723721,16532224952.85,621587
8-2-23,393.65,397.6,382,384.05,383.75,384.65,388.13,598,274,18573925,7209134713,244335
9-2-23,378,378,354,384.65,357.9,357.8,361.45,598,274,28134958,10169358545.55,384740
10-2-23,354.75,368.45,350,357.8,360.5,360.8,361.65,598,274,12021081,4347431371.95,348328
13-2-23,363.5,366.9,336.55,360.8,341.85,342.45,345.66,598,274,20202357,6983202071.55,542329
14-2-23,344,349,325.1,342.45,335.4,336.5,335.49,598,274,29650470,9947309358.1,476845
15-2-23,336.5,350.95,335,336.5,344.8,344.85,344.9,598,274,14504126,5002444582.85,282437
16-2-23,351.9,354.3,346.15,344.85,348,347.8,349.77,598,274,13932368,4873071854.05,275236
17-2-23,346.4,355.95,343,347.8,354.55,353.3,352.29,598,274,12417704,4374604371.95,270583
